id,label,subject,sa_score,sa_is_spam,sa_prediction,fired_rules,error
nazario_phishing-2021_67,phishing,Re: Outstanding invoice reminder,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_56,phishing,Login Notice,1.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2021_70,phishing,⚠️ YOUR MAILBOX MEMORY IS ALMOST FULL: Message Delivery Failed - Returning Message To < jose@monkey.org>,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2021_72,phishing,".monkey.org/PaymntStub_Schedule for today Friday, September 10, 2021",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_73,phishing,jose@monkey.org have stopped processing incoming emails.,4.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_PHISH",
nazario_phishing-2021_74,phishing,[Ticket#202108194699071] Unreceived mails for jose@monkey.org.,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2021_75,phishing,"✅ Action Required! Mailbox Closure Friday, September 24, 2021 4:33 p.m. ""jose@monkey.org""",2.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2021_71,phishing,FW: Order Signed agreement,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_65,phishing,Alert: Your Password has expired,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2021_76,phishing,Your Smarsh Email Encryption Activation Information,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2021_79,phishing,Your Smarsh Email Encryption Activation Information,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2021_77,phishing,monkey.org Expiration/Request=26,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_78,phishing,Your email < jose@monkey.org > is 98% full. Add Up Space Now!!,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_80,phishing,lnvoice of Malwar-Bytes Essential #ATS07-6052549,1.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2021_87,phishing,Your Smarsh Email Encryption Activation Information,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2021_82,phishing,Server Notification,4.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_PHISH",
nazario_phishing-2021_86,phishing,File will expire soon-56830367,3.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_FIREBASEAPP",
nazario_phishing-2021_89,phishing,2 new files sent via We-Transfer for jose@monkey.org,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_88,phishing,verify,2.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,FUZZY_MICROSOFT,FUZZY_PRIVACY",
nazario_phishing-2021_90,phishing,Payment Completed.,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2021_92,phishing,Warning: Low storage in jose@monkey.org - 13 Emails Pending,3.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_FIREBASEAPP",
nazario_phishing-2021_91,phishing,monkey.org Server Warning!!! (4) Pending undelivered mails for jose@monkey.org,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2021_93,phishing,New mail from monkey.org sever,2.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,PDS_OTHER_BAD_TLD,NO_RELAYS",
nazario_phishing-2022_0,phishing,Mail Delivery Failed: Returning Message to Sender,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_3,phishing,Mail delivery failed: returning message to sender - jose@monkey.org,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_5,phishing,Voice Mail Message 01-19-2022 - (jose@monkey.org),0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_16,phishing,jose@monkey.org password expires today.,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_8,phishing,Review Alert,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_19,phishing,Service Update for 22th Feb #GEESQ-22-10349797,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_20,phishing,jose TeamSupport,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_22,phishing,Your jose@monkey.org Account Security Update,4.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,TVD_PH_SEC,MXG_EMAIL_FRAG,TVD_PH_BODY_ACCOUNTS_PRE,URI_PHISH",
nazario_phishing-2022_23,phishing,"⚠️ Recovery Notification (Monday, February 28, 2022)",0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX",
nazario_phishing-2022_21,phishing,"Action required February 27, 2022, 08:46:37 AM",5.1,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,RAZOR2_CHECK,RAZOR2_CF_RANGE_51_100,FSL_BULK_SIG",
nazario_phishing-2022_25,phishing,****SPAM(5.0)**** Pending Messages.,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_FIREBASEAPP",
nazario_phishing-2022_26,phishing,Hèlp us confirm your idèntity,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_27,phishing,jose@monkey.org Mailbox Notification,6.8,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,PDS_OTHER_BAD_TLD,NO_RELAYS,URI_PHISH",
nazario_phishing-2022_29,phishing,Mail Delivery Failure (Incoming Mail Blocked),2.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,DEAR_EMAIL,MXG_EMAIL_FRAG",
nazario_phishing-2022_10,phishing,Mail System Error - Returned Mail - jose@monkey.org,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_31,phishing,You Have a New USAA Document,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_33,phishing,"A document titled ""Proposal"" has been shared with you on Onedrive",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_34,phishing,04/09/2022 04:39:51 pm :Wells Fargo: You Have A Notification!,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_30,phishing,Account Suspended,5.8,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_WPADMIN,TVD_PH_BODY_ACCOUNTS_PRE,URI_PHISH",
nazario_phishing-2022_39,phishing,Blockchain Failure Notice,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_38,phishing,Your Account Temporary Disabled,2.0,0,legitimate,"NO_RECEIVED,PDS_OTHER_BAD_TLD,NO_RELAYS",
nazario_phishing-2022_41,phishing,monkey.org Contract Documents,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_28,phishing,Shared folder for jose@monkey.org via sharefile,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2022_42,phishing,"A document titled ""Proposal"" has been shared with you on Onedrive",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_44,phishing,Transaction Completed,1.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2022_46,phishing,We're having some trouble with your current billing information,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_52,phishing,"Wir brauchen Ihre Hilfe, um ein Problem mit Ihrem Ausweis zu lösen",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_48,phishing,We're having some trouble with your current billing information,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_53,phishing,We're having some trouble with your current billing information,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_57,phishing,Your account needs immediate attention,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_43,phishing,Upgrade Your Mail Box,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_36,phishing,Your AliExpress verification code,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,TVD_PH_SEC,T_FILL_THIS_FORM_SHORT",
nazario_phishing-2022_61,phishing,having some trouble with your billing information N 1164285,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_62,phishing,Email Cancellation ☑️ jose@monkey.org,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_60,phishing,Account Suspention Notice!,4.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,TVD_PH_SEC,TVD_PH_BODY_ACCOUNTS_PRE,URI_PHISH",
nazario_phishing-2022_63,phishing,Notification,1.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,LONGWORDS",
nazario_phishing-2022_64,phishing,Mail Server Error: (16) Incoming Messages Failed To Deliver to Your Mail,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_FIREBASEAPP",
nazario_phishing-2022_65,phishing,having some trouble with your billing information N 2155521,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_66,phishing,"We're having some trouble with your current billing information. N
0585414",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_68,phishing,having some trouble with your current billing information N225285145,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_69,phishing,A new contract document has been shared,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_70,phishing,You have received a new invoice document via OneDrive share.,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_71,phishing,"We're having some trouble with your current billing information
N465664348",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_67,phishing,"We're having some trouble with your current billing information. N
6577620",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_73,phishing,You may be involved in a recent data leak,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_77,phishing,[%Notificación de alerta|Su cuenta podria estar bajo riesgo|Alerta de seguridad|Actividad sospechosa en su cuenta|Su acceso podria estar comprometido|Posible ingreso de terceros en su banca|Alerta de actividad inusual%%],0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_74,phishing,Your jose@monkey.org Account has been disabled,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_76,phishing,Full Storage Notification,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_78,phishing,monkey.org E-mail Notice 7/12/2022 3:24:47 a.m.,1.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,SHY_OBFU_PASSWORD",
nazario_phishing-2022_81,phishing,New VoiceMail jose,4.3,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,RAZOR2_CHECK,RAZOR2_CF_RANGE_51_100,FSL_BULK_SIG",
nazario_phishing-2022_79,phishing,Notification: Mailbox Deactivation Notice jose@monkey.org,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,TVD_SPACE_RATIO",
nazario_phishing-2022_82,phishing,New_Order#SQ031776 for Payment,2.6,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,TO_NO_BRKTS_PCNT",
nazario_phishing-2022_84,phishing,Incoming Mail ✉ Error,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_87,phishing,Email Termination Request for your monkey.org account.,3.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL,MXG_EMAIL_FRAG,URI_IPFS",
nazario_phishing-2022_83,phishing,!Alert jose@monkey.org Passsword Expire.,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_93,phishing,Your Parcel Number RL001097064 is on the way,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_92,phishing,VoiceMail To jose,1.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_WPADMIN",
nazario_phishing-2022_95,phishing,Your are required to upgrade your Email Account Now,5.4,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,DEAR_EMAIL,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2022_98,phishing,Notifications | undelivered emails to your mailbox,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_97,phishing,jose@monkey.org has received new documents,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_99,phishing,Payment Advice - Advice Ref:[GLV913332922] / Priority payment,1.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2022_101,phishing,monkey.org | undelivered emails to your mailbox.,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_100,phishing,"Email Shutdown Notification For ""jose@monkey.org""",3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_FIREBASEAPP",
nazario_phishing-2022_102,phishing,Warning: Storage Error! 8/5/2022 8:00:38 a.m.,1.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2022_103,phishing,UNCONFIRMED CRYPTO TRANSACTION,1.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,SUBJ_ALL_CAPS,NO_RELAYS,LOTS_OF_MONEY",
nazario_phishing-2022_106,phishing,jose@monkey.org - Your Email account will be automatically closed from Date:  8/12/2022 Time: 1:50:20 a.m.,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,GOOG_STO_EMAIL_PHISH",
nazario_phishing-2022_105,phishing,Undelivered Email,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_107,phishing,Important Notification for jose@monkey.org,3.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2022_109,phishing,Last reminder : Your membership will be cenceled tomorrow,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_116,phishing,Last reminder : Your membership will be cenceled tomorrow,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_117,phishing,Notice: A new document has arrived.,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX",
nazario_phishing-2022_120,phishing,AWG: Fwd: Paid Ebill:Transfer Payment Receipt For Overdue Invoices,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_119,phishing,New Paystub Encrypted Message,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_121,phishing,Your Parcel Number RL001097064 is on the way,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_124,phishing,Your parcel was delayed in delivery due to an address error,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_131,phishing,Approve Due payment Invoice-7876799,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_134,phishing,Email Forwarding Error-Undelivery Report,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_136,phishing,Email Forwarding Error-Undelivery Report,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_139,phishing,"Order information, Tracking for you",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_140,phishing,Verify your jose@monkey.org account immediately,7.8,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_FIREBASEAPP,URI_PHISH",
nazario_phishing-2022_147,phishing,Your Parcel Number BN4518894701 is on the way,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_143,phishing,Your Parcel Number BN4518894701 is on the way,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_144,phishing,We have been receiving complaints against you,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_90,phishing,Unusual Activity Detected.,4.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_PHISH",
nazario_phishing-2022_151,phishing,Password Reset Confirmation,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2022_156,phishing,Your Billing Information is missing,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_157,phishing,Your Billing Information is missing,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_165,phishing,Account Verification Request,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,TVD_PH_SEC",
nazario_phishing-2022_160,phishing,Urgent: Server Update Notification!,3.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2022_161,phishing,Account Policy and Important Account Notification from monkey.org,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_166,phishing,Your MetaMask wallet will be suspended,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_152,phishing,Access Locked,1.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,TVD_PH_SEC,URI_WPADMIN",
nazario_phishing-2022_168,phishing,Incoming Email Pending,2.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,DEAR_EMAIL",
nazario_phishing-2022_170,phishing,monkey.org Password update,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_172,phishing,Your MetaMask wallet will be suspended,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_174,phishing,Wir haben Ihre ID deaktiviert,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_171,phishing,"""jose@monkey.org"" Email Address is temporarily Blocked by Email ADMIN!! Report#1066907",1.7,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL,TVD_PH_SEC,MXG_EMAIL_FRAG,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_175,phishing,"Last reminder : Your membership will be cenceled tomorrow , please update your information",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_176,phishing,"Last reminder : Your membership will be cenceled tomorrow , please update your information",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_179,phishing,"We're having some trouble with your current billing information N
7385181",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_182,phishing,We're having some trouble with your current billing information,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_183,phishing,"Netflix : We're having some trouble with your current billing
information",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_184,phishing,Email Deactivation jose@monkey.org,7.8,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_IPFSIO,URI_IPFS,URI_PHISH",
nazario_phishing-2022_185,phishing,You have been officially restricted by your monkey.org I.T. Systems (Review your Activity),3.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2022_187,phishing,Incoming Mail ✉ Error,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_186,phishing,LinkedIn Important Notification,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_191,phishing,Email Deactivation jose@monkey.org,7.9,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS,URI_PHISH",
nazario_phishing-2022_188,phishing,monkey.org Server - Password Expired,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_193,phishing,jose@monkey.org:Password Expiration Notification,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_195,phishing,"[Binance] Login Attempted from New IP address 285.128.9.147 -
2022-11-08 12:47:58(UTC)",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_200,phishing,Your OpenSea Confirm Order #2852558012,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_201,phishing,Verify Urgently jose,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_197,phishing,FINAL WARNING : YOUR E-MAIL WILL CLOSE WITHIN 24 HOURS,3.9,0,legitimate,"NO_RECEIVED,SUBJ_ALL_CAPS,NO_RELAYS,URI_NOVOWEL,URI_W3SIPFS,URI_IPFS",
nazario_phishing-2022_202,phishing,"Netflix : We're having some trouble with your current billing
information",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_203,phishing,Your Parcel Number BN1018894701 is on the way,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_204,phishing,"Netflix : We're having some trouble with your current billing
information",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_206,phishing,"Netflix : We're having some trouble with your current billing
information",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_207,phishing,Your package is ready for delivery,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_210,phishing,[CASE ID: KTF-178-OxEoHbxIoE]:IMPORTANT: You have 1 new message(s) in your jose@monkey.org Mailbox,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,TVD_PH_BODY_ACCOUNTS_PRE",
nazario_phishing-2022_208,phishing,Unexpected sign-in attempt on jose@monkey.org,4.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_PHISH",
nazario_phishing-2022_211,phishing,We're having some trouble with your current billing information,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_212,phishing,jose@monkey.org Received A WeTransfer File,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_214,phishing,We're having some trouble with your current billing information,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_209,phishing,FINAL N0TICE -,0.6,0,legitimate,"NO_RECEIVED,SUBJ_ALL_CAPS,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_218,phishing,We're having some trouble with your current billing information,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2022_219,phishing,"Netflix : We're having some trouble with your current billing
information",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2022_216,phishing,Important Notice: Confirm Password Ref:5880069,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2022_217,phishing,jose@monkey.org received a share document via Onedrive,1.4,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_NOVOWEL,MXG_EMAIL_FRAG",
nazario_phishing-2022_228,phishing,7 unread encrypted emails received,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
