id,source,subject,text,label
spamassassin_easy_ham_00113.6b233fa48d08abf97ff91e4548fd381d,spamassassin,Re: [ILUG] adsl router modem combo,"On Sun, Oct 06, 2002 at 11:10:05PM +0100, Declan de Lacy Murphy wrote:
> I am planning to get i-stream solo and share it across a small network
> (wireless), but I don't want to have to pay eircom for a router and having a
> noisy pc running constantly isn't really an option because at home
> inevitably someone will unplug it.
>
> I have been looking at a number of products and although I read the thread
> about eircom needing pppoe last august I am still not sure if the one that I
> am interested in will do the job. It is a hawking technology ar 710
>  http://www.hawkingtech.com/products/ar710.htm ) and if it does the job it
> will actually be cheaper than the modem eircom is selling.
>
> I would really appreciate if someone could look at the spec on the hawking
> web page and give me an opinion.
>
> Thanks in advance
>
> Declan
>

I got the DSL-W 906E from http://www.dsl-warehouse.co.uk.

Though it's not at all the best one around I have to say it does the job
and a bit. Some of the features can be a pain to get working (ie. pptp in
pppoe mode - can't figure it out). The documentation is not the best, but
the guys from http://www.dsl-warehouse.co.uk will help you ouit. They
also have a message board.

The command line interface is quite powerful, but absolutely not
userfriendly.

All in all it's a cheap desent performer, that I am happy enough with.
Got this one including a microfilter (not needed) for 140euro including
shipping. Better than any deal from Eircom.

-Tor
--
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",legitimate
spamassassin_easy_ham_00114.240461056916c0cdd555ba9d2bc9e63e,spamassassin,[zzzzteana] Re: Megalithomania UnPissup,"--- In forteana@y..., ""Webmaster"" <webmaster@b...> wrote:
>Right...Talking Stick!..but what the hell is ""marathon/snickers, jif/cif
>and
>calls itself 'Secret Chiefs' ""
>
>DRS
>

Rebranding: taking something and changing nothing about it except its name.
In the UK Marathon bars became Snickers bar, Jif cleaning fluid became Cif
and Talking Stick became Secret Chiefs, y'know?

Scott
""at once a fun fair, a petrified forest, and the great temple of Amun at
Karnak, itself drunk, and reeling in an eccentric earthquake""

_________________________________________________________________
Join the world\ufffds largest e-mail service with MSN Hotmail.
http://www.hotmail.com

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Plan to Sell a Home?
http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00115.d5db4a9d477aa17a19669e3945b7aedb,spamassassin,Re: [zzzzteana] Re: Megalithomania UnPissup,"----- Original Message -----
From: ""Scott Wood"" <skitster@hotmail.com>
To: <zzzzteana@yahoogroups.com>
Sent: Monday, October 07, 2002 6:51 AM
Subject: [zzzzteana] Re: Megalithomania UnPissup

> --- In forteana@y..., ""Webmaster"" <webmaster@b...> wrote:
> >Right...Talking Stick!..but what the hell is ""marathon/snickers, jif/cif
> >and
> >calls itself 'Secret Chiefs' ""
> >
> >DRS
> >
>
> Rebranding: taking something and changing nothing about it except its
name.
> In the UK Marathon bars became Snickers bar, Jif cleaning fluid became Cif
> and Talking Stick became Secret Chiefs, y'know?
>
> Scott
> ""at once a fun fair, a petrified forest, and the great temple of Amun at
> Karnak, itself drunk, and reeling in an eccentric earthquake""
>
>
> _________________________________________________________________
> Join the world's largest e-mail service with MSN Hotmail.
> http://www.hotmail.com
>
>
>
> To unsubscribe from this group, send an email to:
> forteana-unsubscribe@egroups.com
>
>
>
> Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/
>
>
>

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Home Selling? Try Us!
http://us.click.yahoo.com/QrPZMC/iTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00116.22aef63fc606e0ad46b5593bc897469a,spamassassin,[zzzzteana] SETI at Home,"So, I've been letting the little .exe of SETI@Home run endlessly on my PC .  Last total for this upgrade approx.
420 hours of scanning time.  And still no ET.  I'm so disappointed.
Does anyone else on the list let Berkeley use their computer for research in this manner?
http://setiathome.berkeley.edu

DRS

[Non-text portions of this message have been removed]

------------------------ Yahoo! Groups Sponsor ---------------------~-->
4 DVDs Free +s&p Join Now
http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00117.a9afb0bc89818ffe2f2a590c8a40434b,spamassassin,[zzzzteana] A New Theory on Mapping the New World,"http://www.washingtonpost.com/wp-dyn/articles/A46455-2002Oct5.html

A New Theory on Mapping the New World

By Guy Gugliotta
Washington Post Staff Writer
Monday, October 7, 2002; Page A07

In 1507, a group of scholars working in France produced an extraordinary map
of the world, the first to put the still-recent discoveries of Columbus and
others into a new continent separate from Asia, and to call that continent
""America."" With the Waldseemuller map, the New World was born.
But there was something else. What would later come to be called South
America and Central America were surprisingly well-shaped, not only on the
east coast, where explorers had already sailed, but also on the west coast
-- which no European was known to have seen.
The ice cream cone bulge that sticks out into the Pacific at the junction of
modern-day Chile and Peru is readily visible and in almost exactly the right
geographical spot -- not only in the main map, but also in an inset printed
along its top.
The shape of South America in the main map appears distorted because of the
curvature of the Earth.
It is an improbable coincidence, if it was a coincidence, for the map -- 12
large printed pages to be arrayed in one 36-square-foot wall display -- was
published six years before Vasco Balboa's 1513 trip across the Isthmus of
Panama and 12 years before Ferdinand Magellan's 1519-22 trip around the
world.
Did someone get there earlier?
...

------------------------ Yahoo! Groups Sponsor ---------------------~-->
4 DVDs Free +s&p Join Now
http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00118.f15bf997342540b404a4672c47d57d55,spamassassin,Re: [zzzzteana] Re: Megalithomania UnPissup,"Understand, not enough caffeine absorbed yet this morning. (7:00AM here for
me)

DRS

> --- In forteana@y..., ""Webmaster"" <webmaster@b...> wrote:
> >Right...Talking Stick!..but what the hell is ""marathon/snickers, jif/cif
> >and
> >calls itself 'Secret Chiefs' ""
> >
> >DRS
> >
>
> Rebranding: taking something and changing nothing about it except its
name.
> In the UK Marathon bars became Snickers bar, Jif cleaning fluid became Cif
> and Talking Stick became Secret Chiefs, y'know?
>
> Scott
> ""at once a fun fair, a petrified forest, and the great temple of Amun at
> Karnak, itself drunk, and reeling in an eccentric earthquake""
>
>
> _________________________________________________________________
> Join the world's largest e-mail service with MSN Hotmail.
> http://www.hotmail.com
>
>
>
> To unsubscribe from this group, send an email to:
> forteana-unsubscribe@egroups.com
>
>
>
> Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/
>
>
>

------------------------ Yahoo! Groups Sponsor ---------------------~-->
4 DVDs Free +s&p Join Now
http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00119.0f469afee6aef0a05d9850f7021bd629,spamassassin,[zzzzteana] Man admits Soham kidnapping hoax calls,"Ananova:\ufffd
Man admits Soham kidnapping hoax calls

A man has admitted making hoax calls to police investigating the
disappearance of Soham schoolgirls Jessica Chapman and Holly Wells.
Wrexham Magistrates Court, in North Wales, heard jobless Howard Youde made
three calls to police in Cambridgeshire claiming to have abducted the
youngsters.
He was arrested in Wrexham in the early hours of August 16 when officers
traced the call to a phone box on the town's Brook Street.
The 45-year-old, of Queensway, Hope, near Wrexham, has pleaded guilty to one
count of wasting police time on August 15 this year.
The court was told Youde claimed to have no recollection of making the calls
having been drinking all day.
Defence lawyer Mark Arden says the offence was neither premeditated nor
calculated but added that this was no excuse.
He said: ""What he's done is horrific. It's unforgivable. The distress he's
caused the families is unacceptable.""
Youde has been released on unconditional bail until November 7 when he will
be sentenced.
The hearing has been adjourned for pre-sentence reports although the
defendant has been warned custody is an option.
Story filed: 12:36 Monday 7th October 2002

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Plan to Sell a Home?
http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00120.4de6f88fbcb22a39a0498f84d9ce358b,spamassassin,Re: [zzzzteana] RE:Prophecies,"> That always amazes me about 'regular' dreams - how often they come true.
>
In 1993 or so, when I was a student in Edinburgh, I had a bad dream about
being chased around a house by a scary murderous tramp who was carrying a
bag full of half-penny coins (which had long since ceased to be legal
tender). The next morning as I left the flat, I found a half-penny on the
doormat right outside our door. Fair gave me the willies, that did.

TimC

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Plan to Sell a Home?
http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00121.333fff2f2cb3dfd617a6210b669757d3,spamassassin,Re: [zzzzteana] The tenth planet,"> Anyone know what Quaoar means or stands for? Can't find it in the
> dictionary. Scrabble players should be happy!
>
http://www.angelfire.com/journal/cathbodua/Gods/Qgods.html

Quaoar Their only god who 'came down from heaven; and, after reducing chaos
to order, out the world on the back of seven giants. He then created the
lower animals,' and then mankind. Los Angeles County Indians, California

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Home Selling? Try Us!
http://us.click.yahoo.com/QrPZMC/iTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
spamassassin_easy_ham_00122.b4b9733750e203d0215d49043d29c173,spamassassin,Re: [zzzzteana] The Cafe Forteana is back online!!!,">  > Ok, but you'll still let me leave that black and white one there too,
>>  right? I like that one!!!
>>  --
>>
>>
>>  Fel
>
>Okay.  I see you like that 1940's starlet look then....
>
>I should think about a bio bit, but maybe I'll just remain enigmatic and
>maintain my mystique*
>
>Helen of Troy
>*by Lentheric :-)
>
Or you could let me write one for you? Mind you ...... I know an
awful lot about you! ;-))

Yes, I like that starlet look, but I think you should come out from
behind that bike too and let us see what you are wearing.  looks
pretty innerestin'
--

Fel
NEW!! Cafe Forteana is back: http://www.frogstone.net/Cafe/CafeForteana.html
http://www.frogstone.net
Weird Page: http://my.athenet.net/~felinda/WeirdPage.html

[Non-text portions of this message have been removed]

------------------------ Yahoo! Groups Sponsor ---------------------~-->
Sell a Home with Ease!
http://us.click.yahoo.com/SrPZMC/kTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",legitimate
